Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_022_RNA_A_S6_ksize_15	917	109144	0.00833174	0.132349	11	0.0119956
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_023_RNA_A_S17_ksize_15	948	103913	0.00904054	0.129738	11	0.0116034
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_024_RNA_A_S15_ksize_15	842	109823	0.00760855	0.135255	9	0.0106888
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_025_RNA_A_S7_ksize_15	627	105702	0.00589679	0.143422	11	0.0175439
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_026_RNA_A_S18_ksize_15	634	103241	0.00610349	0.142317	11	0.0173502
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_027_RNA_A_S16_ksize_15	1452	108928	0.0131546	0.117771	13	0.00895317
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_028_RNA_A_S17_ksize_15	1100	107295	0.0101481	0.126046	11	0.01
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_029_RNA_A_S18_ksize_15	1604	125644	0.0126053	0.11913	18	0.0112219
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_030_RNA_A_S7_ksize_15	970	112484	0.00854972	0.131523	15	0.0154639
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_031_RNA_A_S19_ksize_15	1278	108071	0.0116873	0.121539	11	0.0086072
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_032_RNA_A_S7_ksize_15	1641	106950	0.0151117	0.113359	17	0.0103595
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_033_RNA_A_S8_ksize_15	932	108800	0.00849342	0.131735	7	0.00751073
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_034_RNA_A_S19_ksize_15	929	108994	0.00845137	0.131893	7	0.00753498
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_035_RNA_A_S20_ksize_15	898	109016	0.00817002	0.132977	11	0.0122494
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_036_RNA_A_S20_ksize_15	950	108676	0.00866583	0.131092	7	0.00736842
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_037_RNA_A_S21_ksize_15	1423	103856	0.0135165	0.116907	18	0.0126493
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_038_RNA_A_S22_ksize_15	1171	104979	0.0110316	0.123381	13	0.0111016
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_039_RNA_A_S9_ksize_15	929	101653	0.00905617	0.129683	7	0.00753498
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_040_RNA_A_S21_ksize_15	852	100886	0.00837445	0.132186	10	0.0117371
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_041_RNA_A_S10_ksize_15	1428	105913	0.0133034	0.117413	20	0.0140056
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_042_RNA_A_S23_ksize_15	930	102521	0.00898976	0.129918	7	0.00752688
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_043_RNA_A_S24_ksize_15	1593	105766	0.0148381	0.11394	15	0.0094162
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_044_RNA_A_S25_ksize_15	1001	105694	0.00938188	0.128554	15	0.014985
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_045_RNA_A_S2_ksize_15	2406	109116	0.0215742	0.102079	24	0.00997506
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_046_RNA_A_S3_ksize_15	1013	110761	0.00906293	0.129659	9	0.0088845
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_047_RNA_A_S4_ksize_15	1477	111671	0.0130537	0.118016	28	0.0189573
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_048_RNA_A_S5_ksize_15	1468	103496	0.0139857	0.115821	18	0.0122616
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_049_RNA_A_S6_ksize_15	1264	109516	0.01141	0.122305	13	0.0102848
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_050_RNA_A_S23_ksize_15	1529	103793	0.0145174	0.114635	24	0.0156965
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_051_RNA_A_S8_ksize_15	933	115657	0.0080024	0.13364	8	0.00857449
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_052_RNA_A_S7_ksize_15	1058	102019	0.0102642	0.125683	11	0.010397
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_053_RNA_A_S8_ksize_15	856	102584	0.00827533	0.132567	11	0.0128505
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_054_RNA_A_S11_ksize_15	1039	103153	0.00997197	0.126605	14	0.0134745
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_055_RNA_A_S9_ksize_15	842	101341	0.00824012	0.132703	9	0.0106888
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_056_RNA_A_S10_ksize_15	849	104478	0.00806061	0.133408	9	0.0106007
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_057_RNA_A_S11_ksize_15	1479	108584	0.0134378	0.117093	35	0.0236646
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_058_RNA_A_S9_ksize_15	1524	110821	0.0135654	0.116792	15	0.00984252
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_059_RNA_A_S10_ksize_15	1646	121945	0.0133181	0.117378	24	0.0145808
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_060_RNA_A_S12_ksize_15	683	104435	0.00649746	0.140312	11	0.0161054
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_water1_S11_ksize_15	1711	91439	0.0183682	0.107167	2	0.00116891
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_water2_S24_ksize_15	30050	73591	0.289943	0.025791	8	0.000266223
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_water3_Qiagen_S26_ksize_15	10387	102273	0.0921978	0.0573827	15	0.00144411
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_water4_Zymo_S27_ksize_15	42020	64170	0.395706	0.0183012	13	0.000309376
CMS_002_Water5_Rb_S175_L004_ksize_15	CMS_water5_RNA_A_S12_ksize_15	14707	79445	0.156205	0.0422123	6	0.000407969
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_002_Water7_Rb_S199_L004_ksize_15	25441	51448	0.33088	0.0225385	8	0.000314453
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_002_Water8_Rb_S11_L004_ksize_15	7104	26546	0.211114	0.0339919	3	0.000422297
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_003_RNA_A_S2_ksize_15	502	53006	0.00938177	0.128554	11	0.0219124
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_004_RNA_A_S2_ksize_15	381	45621	0.00828225	0.13254	8	0.0209974
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_005_RNA_A_S3_ksize_15	257	57524	0.00444783	0.152472	8	0.0311284
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_006_RNA_A_S5_ksize_15	283	46620	0.00603373	0.142686	8	0.0282686
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_007_RNA_A_S12_ksize_15	255	43627	0.00581104	0.143892	8	0.0313726
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_008_RNA_A_S3_ksize_15	261	45041	0.00576134	0.144167	9	0.0344828
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_009_RNA_A_S13_ksize_15	380	60517	0.00624004	0.141608	11	0.0289474
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_010_RNA_A_S1_ksize_15	374	41694	0.00889037	0.130274	9	0.0240642
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_011_RNA_A_S4_ksize_15	646	53681	0.011891	0.120989	13	0.0201238
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_012_RNA_A_S4_ksize_15	321	52514	0.00607552	0.142464	10	0.0311526
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_013_RNA_A_S5_ksize_15	254	49770	0.00507756	0.148221	8	0.0314961
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_014_RNA_A_S5_ksize_15	273	48601	0.00558579	0.14516	9	0.032967
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_015_RNA_A_S13_ksize_15	254	42724	0.00591	0.14335	8	0.0314961
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_016_RNA_A_S6_ksize_15	396	50945	0.00771313	0.134818	10	0.0252525
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_017_RNA_A_S6_ksize_15	255	44260	0.00572841	0.144351	8	0.0313726
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_018_RNA_A_S14_ksize_15	255	48877	0.0051901	0.147517	9	0.0352941
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_019_RNA_A_S14_ksize_15	254	42663	0.0059184	0.143305	8	0.0314961
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_020_RNA_A_S15_ksize_15	476	55963	0.00843388	0.13196	10	0.0210084
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_021_RNA_A_S16_ksize_15	258	46720	0.00549193	0.145703	8	0.0310078
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_022_RNA_A_S6_ksize_15	279	49507	0.00560398	0.145055	9	0.0322581
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_023_RNA_A_S17_ksize_15	278	44340	0.00623067	0.141656	8	0.028777
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_024_RNA_A_S15_ksize_15	254	50086	0.00504569	0.148423	8	0.0314961
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_025_RNA_A_S7_ksize_15	255	45533	0.00556914	0.145255	9	0.0352941
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_026_RNA_A_S18_ksize_15	256	43084	0.00590678	0.143368	8	0.03125
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_027_RNA_A_S16_ksize_15	518	49883	0.0102776	0.125641	13	0.0250965
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_028_RNA_A_S17_ksize_15	331	47920	0.00685996	0.138572	10	0.0302115
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_029_RNA_A_S18_ksize_15	603	66733	0.00895509	0.130042	15	0.0248756
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_030_RNA_A_S7_ksize_15	328	52855	0.00616738	0.141983	12	0.0365854
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_031_RNA_A_S19_ksize_15	386	48942	0.00782517	0.134357	12	0.0310881
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_032_RNA_A_S7_ksize_15	564	48191	0.011568	0.121867	14	0.0248227
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_033_RNA_A_S8_ksize_15	257	49237	0.00519255	0.147502	8	0.0311284
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_034_RNA_A_S19_ksize_15	254	49431	0.00511221	0.148002	8	0.0314961
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_035_RNA_A_S20_ksize_15	260	49379	0.00523782	0.147223	9	0.0346154
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_036_RNA_A_S20_ksize_15	275	49113	0.00556815	0.145261	8	0.0290909
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_037_RNA_A_S21_ksize_15	485	44819	0.0107055	0.124339	13	0.0268041
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_038_RNA_A_S22_ksize_15	359	45690	0.00779604	0.134476	8	0.0222841
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_039_RNA_A_S9_ksize_15	254	42090	0.00599849	0.142874	8	0.0314961
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_040_RNA_A_S21_ksize_15	259	41159	0.00625332	0.14154	9	0.034749
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_041_RNA_A_S10_ksize_15	504	46848	0.0106437	0.124523	15	0.0297619
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_042_RNA_A_S23_ksize_15	255	42958	0.005901	0.143399	8	0.0313726
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_043_RNA_A_S24_ksize_15	593	46853	0.0124984	0.119401	13	0.0219224
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_044_RNA_A_S25_ksize_15	329	46125	0.00708228	0.137551	11	0.0334347
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_045_RNA_A_S2_ksize_15	1372	50271	0.026567	0.0955212	12	0.00874636
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_046_RNA_A_S3_ksize_15	286	51302	0.00554392	0.145401	8	0.027972
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_047_RNA_A_S4_ksize_15	428	52856	0.00803243	0.13352	13	0.0303738
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_048_RNA_A_S5_ksize_15	542	44435	0.0120506	0.120564	11	0.0202952
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_049_RNA_A_S6_ksize_15	386	50359	0.00760666	0.135263	9	0.0233161
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_050_RNA_A_S23_ksize_15	511	44916	0.0112488	0.122759	16	0.0313112
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_051_RNA_A_S8_ksize_15	257	56096	0.00456054	0.151668	9	0.0350195
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_052_RNA_A_S7_ksize_15	349	42524	0.00814032	0.133093	9	0.025788
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_053_RNA_A_S8_ksize_15	261	42861	0.0060526	0.142586	9	0.0344828
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_054_RNA_A_S11_ksize_15	356	43606	0.0080979	0.13326	11	0.0308989
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_055_RNA_A_S9_ksize_15	254	41604	0.00606814	0.142503	8	0.0314961
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_056_RNA_A_S10_ksize_15	257	44749	0.00571035	0.144452	9	0.0350195
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_057_RNA_A_S11_ksize_15	416	49797	0.00828471	0.132531	14	0.0336538
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_058_RNA_A_S9_ksize_15	520	51916	0.00991685	0.126782	10	0.0192308
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_059_RNA_A_S10_ksize_15	728	62868	0.0114473	0.122201	13	0.0178571
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_060_RNA_A_S12_ksize_15	291	44306	0.0065251	0.140176	8	0.0274914
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_water1_S11_ksize_15	1611	30726	0.0498191	0.0759622	0	0
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_water2_S24_ksize_15	21431	29916	0.417376	0.0170783	8	0.000373291
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_water3_Qiagen_S26_ksize_15	9094	43946	0.171456	0.03963	13	0.00142951
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_water4_Zymo_S27_ksize_15	24715	37867	0.394922	0.0183471	3	0.000121384
CMS_002_Water6_Rb_S187_L004_ksize_15	CMS_water5_RNA_A_S12_ksize_15	12930	22086	0.36926	0.0199154	0	0
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_002_Water8_Rb_S11_L004_ksize_15	7692	64762	0.106164	0.0532426	6	0.000780031
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_003_RNA_A_S2_ksize_15	3243	86916	0.0359698	0.0860409	17	0.00524206
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_004_RNA_A_S2_ksize_15	4646	76483	0.0572668	0.0716959	7	0.00150667
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_005_RNA_A_S3_ksize_15	2723	91984	0.0287518	0.0930404	14	0.00514139
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_006_RNA_A_S5_ksize_15	4109	78360	0.0498248	0.0759587	4	0.000973473
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_007_RNA_A_S12_ksize_15	4051	75427	0.0509701	0.0752607	3	0.000740558
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_008_RNA_A_S3_ksize_15	2671	79613	0.0324607	0.0892426	15	0.00561587
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_009_RNA_A_S13_ksize_15	2967	94735	0.0303679	0.0913271	20	0.00674082
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_010_RNA_A_S1_ksize_15	4164	73506	0.0536114	0.0737119	4	0.000960615
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_011_RNA_A_S4_ksize_15	5303	83759	0.0595428	0.0705081	11	0.0020743
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_012_RNA_A_S4_ksize_15	2922	86704	0.0326021	0.0891068	17	0.00581793
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_013_RNA_A_S5_ksize_15	4092	81486	0.047816	0.0772244	3	0.000733138
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_014_RNA_A_S5_ksize_15	2707	83125	0.0315384	0.0901437	16	0.0059106
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_015_RNA_A_S13_ksize_15	4030	74564	0.0512762	0.075077	4	0.000992556
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_016_RNA_A_S6_ksize_15	2910	85309	0.0329861	0.0887412	16	0.00549828
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_017_RNA_A_S6_ksize_15	4027	76108	0.0502527	0.075696	3	0.000744971
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_018_RNA_A_S14_ksize_15	4058	80663	0.0478984	0.0771714	5	0.00123213
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_019_RNA_A_S14_ksize_15	4035	74493	0.0513829	0.0750132	4	0.000991326
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_020_RNA_A_S15_ksize_15	4802	86703	0.052478	0.0743665	5	0.00104123
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_021_RNA_A_S16_ksize_15	4033	78562	0.0488286	0.0765795	4	0.000991818
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_022_RNA_A_S6_ksize_15	4112	81233	0.0481809	0.0769904	4	0.000972763
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_023_RNA_A_S17_ksize_15	4121	76046	0.0514052	0.0749999	3	0.000727979
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_024_RNA_A_S15_ksize_15	4025	81936	0.0468236	0.0778704	3	0.000745342
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_025_RNA_A_S7_ksize_15	2661	80113	0.0321478	0.0895454	14	0.00526118
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_026_RNA_A_S18_ksize_15	2681	77626	0.0333844	0.0883664	14	0.00522193
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_027_RNA_A_S16_ksize_15	4627	81057	0.0540007	0.0734904	12	0.00259347
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_028_RNA_A_S17_ksize_15	4192	79590	0.0500346	0.0758296	10	0.0023855
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_029_RNA_A_S18_ksize_15	5226	96879	0.0511826	0.075133	13	0.00248756
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_030_RNA_A_S7_ksize_15	4870	83163	0.0553202	0.0727521	11	0.00225873
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_031_RNA_A_S19_ksize_15	4328	80450	0.051051	0.0752121	12	0.00277264
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_032_RNA_A_S7_ksize_15	4763	79185	0.0567375	0.0719793	15	0.00314928
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_033_RNA_A_S8_ksize_15	4049	81045	0.0475827	0.077375	7	0.00172882
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_034_RNA_A_S19_ksize_15	4045	81241	0.0474287	0.0774748	6	0.00148331
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_035_RNA_A_S20_ksize_15	4062	81167	0.0476598	0.0773251	4	0.000984737
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_036_RNA_A_S20_ksize_15	4074	80907	0.0479401	0.0771446	6	0.00147275
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_037_RNA_A_S21_ksize_15	4567	76047	0.0566527	0.072025	11	0.00240858
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_038_RNA_A_S22_ksize_15	4335	77130	0.053213	0.0739403	9	0.00207612
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_039_RNA_A_S9_ksize_15	4045	73900	0.0518956	0.0747087	6	0.00148331
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_040_RNA_A_S21_ksize_15	4019	73031	0.0521609	0.0745523	6	0.00149291
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_041_RNA_A_S10_ksize_15	5073	77102	0.0617341	0.0694089	14	0.00275971
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_042_RNA_A_S23_ksize_15	4046	74768	0.0513361	0.0750412	6	0.00148295
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_043_RNA_A_S24_ksize_15	4751	77929	0.0574625	0.0715919	14	0.00294675
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_044_RNA_A_S25_ksize_15	4747	76681	0.0582969	0.0711523	12	0.00252791
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_045_RNA_A_S2_ksize_15	5387	81633	0.0619053	0.0693247	11	0.00204195
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_046_RNA_A_S3_ksize_15	4161	82944	0.0477699	0.0772541	7	0.00168229
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_047_RNA_A_S4_ksize_15	4427	84250	0.0499228	0.0758983	15	0.0033883
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_048_RNA_A_S5_ksize_15	4701	75509	0.0586087	0.0709897	11	0.00233993
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_049_RNA_A_S6_ksize_15	4516	81491	0.0525074	0.0743494	7	0.00155004
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_050_RNA_A_S23_ksize_15	4607	76116	0.0570717	0.0718001	14	0.00303885
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_051_RNA_A_S8_ksize_15	4057	87888	0.0441242	0.0797025	7	0.00172541
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_052_RNA_A_S7_ksize_15	4225	74164	0.0538979	0.0735488	4	0.000946746
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_053_RNA_A_S8_ksize_15	4055	74665	0.0515117	0.0749364	4	0.000986436
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_054_RNA_A_S11_ksize_15	4619	74472	0.0584011	0.0710978	11	0.00238147
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_055_RNA_A_S9_ksize_15	4025	73454	0.0519496	0.0746768	3	0.000745342
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_056_RNA_A_S10_ksize_15	4034	76587	0.0500366	0.0758283	3	0.000743679
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_057_RNA_A_S11_ksize_15	4478	81065	0.0523479	0.0744426	19	0.00424297
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_058_RNA_A_S9_ksize_15	4717	82914	0.053828	0.0735885	6	0.00127199
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_059_RNA_A_S10_ksize_15	5295	93126	0.0537995	0.0736047	16	0.00302172
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_060_RNA_A_S12_ksize_15	2717	78846	0.0333117	0.0884345	13	0.00478469
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_water1_S11_ksize_15	2266	68808	0.0318823	0.0898046	2	0.000882613
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_water2_S24_ksize_15	32841	46488	0.413985	0.0172642	7	0.000213148
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_water3_Qiagen_S26_ksize_15	13858	73810	0.158074	0.0418808	14	0.00101025
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_water4_Zymo_S27_ksize_15	39679	47331	0.456028	0.0150892	11	0.000277225
CMS_002_Water7_Rb_S199_L004_ksize_15	CMS_water5_RNA_A_S12_ksize_15	15965	55408	0.223684	0.0324593	3	0.000187911
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_003_RNA_A_S2_ksize_15	148	31530	0.00467201	0.150893	3	0.0202703
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_004_RNA_A_S2_ksize_15	105	23989	0.00435793	0.153128	1	0.00952381
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_005_RNA_A_S3_ksize_15	90	35674	0.0025165	0.170782	1	0.0111111
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_006_RNA_A_S5_ksize_15	99	24804	0.00397542	0.156079	1	0.010101
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_007_RNA_A_S12_ksize_15	91	21771	0.00416247	0.154602	1	0.010989
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_008_RNA_A_S3_ksize_15	91	23197	0.00390759	0.156632	2	0.021978
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_009_RNA_A_S13_ksize_15	178	38737	0.00457407	0.151573	2	0.011236
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_010_RNA_A_S1_ksize_15	210	19838	0.0104749	0.125034	2	0.00952381
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_011_RNA_A_S4_ksize_15	216	32357	0.00663126	0.139659	3	0.0138889
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_012_RNA_A_S4_ksize_15	115	30742	0.00372687	0.158154	2	0.0173913
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_013_RNA_A_S5_ksize_15	90	27914	0.00321383	0.162915	1	0.0111111
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_014_RNA_A_S5_ksize_15	107	26749	0.00398421	0.156008	2	0.0186916
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_015_RNA_A_S13_ksize_15	90	20868	0.0042943	0.1536	1	0.0111111
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_016_RNA_A_S6_ksize_15	118	29317	0.00400883	0.15581	3	0.0254237
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_017_RNA_A_S6_ksize_15	90	22406	0.00400071	0.155875	1	0.0111111
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_018_RNA_A_S14_ksize_15	90	27023	0.00331944	0.161875	1	0.0111111
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_019_RNA_A_S14_ksize_15	90	20807	0.00430684	0.153507	1	0.0111111
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_020_RNA_A_S15_ksize_15	169	34393	0.00488976	0.14943	3	0.0177515
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_021_RNA_A_S16_ksize_15	94	24864	0.00376633	0.157815	1	0.0106383
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_022_RNA_A_S6_ksize_15	109	27663	0.00392482	0.156491	2	0.0183486
CMS_002_Water8_Rb_S11_L004_ksize_15	CMS_023_RNA_A_S17_ksize_15	105	22502	0.00464458	0.151082	2	0.0190476
