sample	sci_name	group
CMS001_046_Ra_S3	Boreoeutheria	Chordata
CMS001_048_Ra_S5	Boreoeutheria	Chordata
CMS001_052_Ra_S7	Boreoeutheria	Chordata
CMS001_053_Ra_S8	Boreoeutheria	Chordata
CMS001_056_Ra_S10	Boreoeutheria	Chordata
CMS001_057_Ra_S11	Boreoeutheria	Chordata
CMS001_058_Ra_S9	Boreoeutheria	Chordata
CMS001_060_Ra_S12	Boreoeutheria	Chordata
CMS001_water2_S24	Boreoeutheria	Chordata
CMS001_water3_Qiagen_S26	Boreoeutheria	Chordata
CMS001_water4_Zymo_S27	Boreoeutheria	Chordata
CMS002_020a_Rb_S131_L004	Boreoeutheria	Chordata
CMS002_020d_Rb_S134_L004	Boreoeutheria	Chordata
CMS002_004a_Rb_S117_L004	Acrogymnospermae	Eukaryota
CMS001_water4_Zymo_S27	Mesangiospermae	Eukaryota
CMS002_0Water6_Rb_S187_L004	Mesangiospermae	Eukaryota
CMS001_001_Ra_S1	Pentapetalae	Eukaryota
CMS001_005_Ra_S3	Pentapetalae	Eukaryota
CMS001_011_Ra_S4	Pentapetalae	Eukaryota
CMS001_020_Ra_S15	Pentapetalae	Eukaryota
CMS001_028_Ra_S17	Pentapetalae	Eukaryota
CMS001_033_Ra_S8	Pentapetalae	Eukaryota
CMS001_036_Ra_S20	Pentapetalae	Eukaryota
CMS001_037_Ra_S21	Pentapetalae	Eukaryota
CMS001_046_Ra_S3	Pentapetalae	Eukaryota
CMS001_055_Ra_S9	Pentapetalae	Eukaryota
CMS001_058_Ra_S9	Pentapetalae	Eukaryota
CMS001_060_Ra_S12	Pentapetalae	Eukaryota
CMS002_007a_Rb_S118_L004	Pentapetalae	Eukaryota
CMS002_021a_Rb_S136_L004	Pentapetalae	Eukaryota
CMS002_028b_Rb_S155_L004	Pentapetalae	Eukaryota
CMS002_028d_Rb_S157_L004	Pentapetalae	Eukaryota
CMS002_028e_Rb_S158_L004	Pentapetalae	Eukaryota
CMS002_032a_Rb_S166_L004	Pentapetalae	Eukaryota
CMS002_033a_Rb_S167_L004	Pentapetalae	Eukaryota
CMS002_034a_Rb_S168_L004	Pentapetalae	Eukaryota
CMS002_036a_Rb_S170_L004	Pentapetalae	Eukaryota
CMS002_038a_Rb_S172_L004	Pentapetalae	Eukaryota
CMS002_039a_Rb_S173_L004	Pentapetalae	Eukaryota
CMS002_040a_Rb_S174_L004	Pentapetalae	Eukaryota
CMS002_045a_Rb_S183_L004	Pentapetalae	Eukaryota
CMS002_047c_Rb_S195_L004	Pentapetalae	Eukaryota
CMS002_047f_Rb_S198_L004	Pentapetalae	Eukaryota
CMS002_047j_Rb_S3_L004	Pentapetalae	Eukaryota
CMS002_053a_Rb_S7_L004	Pentapetalae	Eukaryota
CMS002_028b_Rb_S155_L004	Salinicoccus sp. BAB 3246	Bacteria
CMS002_031a_Rb_S165_L004	Salinicoccus sp. BAB 3246	Bacteria
CMS002_047f_Rb_S198_L004	Salinicoccus sp. BAB 3246	Bacteria
CMS002_033a_Rb_S167_L004	Rhinocladiella mackenziei CBS 650.93	Eukaryota
CMS002_045b_Rb_S184_L004	Xylella taiwanensis	Bacteria
CMS001_024_Ra_S15	Aspergillus aculeatinus CBS 121060	Eukaryota
CMS002_028e_Rb_S158_L004	Aspergillus aculeatinus CBS 121060	Eukaryota
CMS002_047i_Rb_S2_L004	Aspergillus aculeatinus CBS 121060	Eukaryota
CMS001_016_Ra_S6	methanogenic archaeon mixed culture ISO4-G1	Other
CMS001_025_Ra_S7	uncultured marine thaumarchaeote KM3_197_F10	Other
CMS001_005_Ra_S3	Moorea producens PAL-8-15-08-1	Bacteria
CMS001_014_Ra_S5	Soja	Eukaryota
CMS002_020a_Rb_S131_L004	Soja	Eukaryota
CMS002_021a_Rb_S136_L004	Klebsiella quasipneumoniae	Bacteria
CMS002_032a_Rb_S166_L004	Klebsiella quasipneumoniae	Bacteria
CMS001_001_Ra_S1	Paratrypanosoma confusum	Eukaryota
CMS001_007_Ra_S12	Paratrypanosoma confusum	Eukaryota
CMS001_022_Ra_S6	Paratrypanosoma confusum	Eukaryota
CMS001_046_Ra_S3	Paratrypanosoma confusum	Eukaryota
CMS001_006_Ra_S5	Lentibacillus amyloliquefaciens	Bacteria
CMS001_020_Ra_S15	Lentibacillus amyloliquefaciens	Bacteria
CMS002_053a_Rb_S7_L004	Lentibacillus amyloliquefaciens	Bacteria
CMS002_026d_Rb_S149_L004	Trachelas tranquillus	Eukaryota
CMS001_water4_Zymo_S27	Pantoea sp. PSNIH1	Bacteria
CMS002_021a_Rb_S136_L004	Lacinutrix venerupis	Bacteria
CMS002_021a_Rb_S136_L004	Osteoglossocephalai	Chordata
CMS002_028d_Rb_S157_L004	Euteleosteomorpha	Chordata
CMS002_029d_Rb_S162_L004	Euteleosteomorpha	Chordata
CMS001_003_Ra_S2	Percomorphaceae	Chordata
CMS001_007_Ra_S12	Percomorphaceae	Chordata
CMS001_009_Ra_S13	Percomorphaceae	Chordata
CMS001_012_Ra_S4	Percomorphaceae	Chordata
CMS001_013_Ra_S5	Percomorphaceae	Chordata
CMS001_014_Ra_S5	Percomorphaceae	Chordata
CMS001_016_Ra_S6	Percomorphaceae	Chordata
CMS001_020_Ra_S15	Percomorphaceae	Chordata
CMS001_021_Ra_S16	Percomorphaceae	Chordata
CMS001_025_Ra_S7	Percomorphaceae	Chordata
CMS001_026_Ra_S18	Percomorphaceae	Chordata
CMS001_033_Ra_S8	Percomorphaceae	Chordata
CMS001_042_Ra_S23	Percomorphaceae	Chordata
CMS001_045_Ra_S2	Percomorphaceae	Chordata
CMS001_050_Ra_S23	Percomorphaceae	Chordata
CMS001_051_Ra_S8	Percomorphaceae	Chordata
CMS001_056_Ra_S10	Percomorphaceae	Chordata
CMS001_058_Ra_S9	Percomorphaceae	Chordata
CMS001_060_Ra_S12	Percomorphaceae	Chordata
CMS002_007a_Rb_S118_L004	Percomorphaceae	Chordata
CMS002_020a_Rb_S131_L004	Percomorphaceae	Chordata
CMS002_020c_Rb_S133_L004	Percomorphaceae	Chordata
CMS002_021a_Rb_S136_L004	Percomorphaceae	Chordata
CMS002_028a_Rb_S154_L004	Percomorphaceae	Chordata
CMS002_028c_Rb_S156_L004	Percomorphaceae	Chordata
CMS002_029c_Rb_S161_L004	Percomorphaceae	Chordata
CMS002_029d_Rb_S162_L004	Percomorphaceae	Chordata
CMS002_031a_Rb_S165_L004	Percomorphaceae	Chordata
CMS002_033a_Rb_S167_L004	Percomorphaceae	Chordata
CMS002_034a_Rb_S168_L004	Percomorphaceae	Chordata
CMS002_035a_Rb_S169_L004	Percomorphaceae	Chordata
CMS002_039a_Rb_S173_L004	Percomorphaceae	Chordata
CMS002_047a_Rb_S193_L004	Percomorphaceae	Chordata
CMS002_047c_Rb_S195_L004	Percomorphaceae	Chordata
CMS002_047d_Rb_S196_L004	Percomorphaceae	Chordata
CMS002_047e_Rb_S197_L004	Percomorphaceae	Chordata
CMS002_047f_Rb_S198_L004	Percomorphaceae	Chordata
CMS002_047i_Rb_S2_L004	Percomorphaceae	Chordata
CMS002_053a_Rb_S7_L004	Percomorphaceae	Chordata
CMS001_002_Ra_S1	Anabantaria	Chordata
CMS002_020a_Rb_S131_L004	Anabantaria	Chordata
CMS002_047d_Rb_S196_L004	Anabantaria	Chordata
CMS002_047f_Rb_S198_L004	Anabantaria	Chordata
CMS002_053a_Rb_S7_L004	Anabantaria	Chordata
CMS001_058_Ra_S9	Ovalentaria	Chordata
CMS002_007a_Rb_S118_L004	Ovalentaria	Chordata
CMS002_047f_Rb_S198_L004	Ovalentaria	Chordata
CMS002_021a_Rb_S136_L004	Atherinomorphae	Chordata
CMS001_003_Ra_S2	Eupercaria	Chordata
CMS001_025_Ra_S7	Eupercaria	Chordata
CMS001_026_Ra_S18	Eupercaria	Chordata
CMS001_water3_Qiagen_S26	Eupercaria	Chordata
CMS002_007a_Rb_S118_L004	Eupercaria	Chordata
CMS002_020a_Rb_S131_L004	Eupercaria	Chordata
CMS002_020b_Rb_S132_L004	Eupercaria	Chordata
CMS002_020c_Rb_S133_L004	Eupercaria	Chordata
CMS002_020d_Rb_S134_L004	Eupercaria	Chordata
CMS002_021a_Rb_S136_L004	Eupercaria	Chordata
CMS002_020c_Rb_S133_L004	Chryseobacterium shandongense	Bacteria
CMS002_021a_Rb_S136_L004	Melampsora sp. Mel P	Eukaryota
CMS002_034a_Rb_S168_L004	uncultured Filobasidiella	Eukaryota
CMS001_021_Ra_S16	Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	Bacteria
CMS002_020a_Rb_S131_L004	Puccinia cf. psidii AE-2014	Eukaryota
CMS002_045b_Rb_S184_L004	Puccinia cf. psidii AE-2014	Eukaryota
CMS001_045_Ra_S2	Nudiviridae	Viruses
CMS002_013a_Rb_S120_L004	Nudiviridae	Viruses
CMS001_005_Ra_S3	Ruminococcus sp. HUN007	Bacteria
CMS002_020d_Rb_S134_L004	Butyrivibrio sp. Su6	Bacteria
CMS002_032a_Rb_S166_L004	Ceraceosorus guamensis	Eukaryota
CMS002_020a_Rb_S131_L004	Pentacheles laevis	Eukaryota
CMS002_021a_Rb_S136_L004	Pentacheles laevis	Eukaryota
CMS001_029_Ra_S18	Paenibacillus sp. CAA11	Bacteria
CMS002_020a_Rb_S131_L004	Paenibacillus sp. CAA11	Bacteria
CMS001_057_Ra_S11	Treponema sp. OMZ 838	Bacteria
CMS001_036_Ra_S20	Pithomyces chartarum	Eukaryota
CMS001_016_Ra_S6	Cyclotella sp. WC03_2	Eukaryota
CMS001_016_Ra_S6	Thermoanaerobacterium sp. RBIITD	Bacteria
CMS002_021a_Rb_S136_L004	Acrosorium ciliolatum	Eukaryota
CMS001_040_Ra_S21	Sphingomonas panacis	Bacteria
CMS001_060_Ra_S12	Curtobacterium sp. MR_MD2014	Bacteria
CMS002_044a_Rb_S178_L004	unclassified Quaranjavirus	Viruses
CMS002_044d_Rb_S181_L004	unclassified Quaranjavirus	Viruses
CMS001_047_Ra_S4	Escherichia phage vB_EcoM_VR26	Viruses
CMS002_029a_Rb_S159_L004	Treponema endosymbiont of Eucomonympha sp.	Bacteria
CMS002_047g_Rb_S200_L004	Hemiamphisiella terricola qingdaoensis	Eukaryota
CMS002_047d_Rb_S196_L004	Helicobacter himalayensis	Bacteria
CMS002_045a_Rb_S183_L004	Wuhan Ant Virus	Viruses
CMS001_006_Ra_S5	Wuhan Mosquito Virus 2	Viruses
CMS001_057_Ra_S11	Wuhan Mosquito Virus 2	Viruses
CMS002_028e_Rb_S158_L004	Wuhan Mosquito Virus 2	Viruses
CMS002_047a_Rb_S193_L004	Wuhan Mosquito Virus 2	Viruses
CMS002_047f_Rb_S198_L004	Wuhan Mosquito Virus 2	Viruses
CMS002_047i_Rb_S2_L004	Wuhan Mosquito Virus 2	Viruses
CMS001_016_Ra_S6	Wuhan Mosquito Virus 4	Viruses
CMS002_029c_Rb_S161_L004	Wuhan Mosquito Virus 6	Viruses
CMS001_017_Ra_S6	Wuhan Mosquito Virus 8	Viruses
CMS001_001_Ra_S1	Wuhan Mosquito Virus 9	Viruses
CMS001_006_Ra_S5	Wuhan Mosquito Virus 9	Viruses
CMS001_007_Ra_S12	Wuhan Mosquito Virus 9	Viruses
CMS001_011_Ra_S4	Wuhan Mosquito Virus 9	Viruses
CMS001_013_Ra_S5	Wuhan Mosquito Virus 9	Viruses
CMS001_017_Ra_S6	Wuhan Mosquito Virus 9	Viruses
CMS001_018_Ra_S14	Wuhan Mosquito Virus 9	Viruses
CMS001_019_Ra_S14	Wuhan Mosquito Virus 9	Viruses
CMS001_020_Ra_S15	Wuhan Mosquito Virus 9	Viruses
CMS001_022_Ra_S6	Wuhan Mosquito Virus 9	Viruses
CMS001_023_Ra_S17	Wuhan Mosquito Virus 9	Viruses
CMS001_024_Ra_S15	Wuhan Mosquito Virus 9	Viruses
CMS001_037_Ra_S21	Wuhan Mosquito Virus 9	Viruses
CMS001_045_Ra_S2	Wuhan Mosquito Virus 9	Viruses
CMS001_047_Ra_S4	Wuhan Mosquito Virus 9	Viruses
CMS001_049_Ra_S6	Wuhan Mosquito Virus 9	Viruses
CMS001_050_Ra_S23	Wuhan Mosquito Virus 9	Viruses
CMS001_052_Ra_S7	Wuhan Mosquito Virus 9	Viruses
CMS001_053_Ra_S8	Wuhan Mosquito Virus 9	Viruses
CMS001_055_Ra_S9	Wuhan Mosquito Virus 9	Viruses
CMS001_057_Ra_S11	Wuhan Mosquito Virus 9	Viruses
CMS001_058_Ra_S9	Wuhan Mosquito Virus 9	Viruses
CMS002_028a_Rb_S154_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_038a_Rb_S172_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_042a_Rb_S177_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047a_Rb_S193_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047b_Rb_S194_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047c_Rb_S195_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047d_Rb_S196_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047e_Rb_S197_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047f_Rb_S198_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047g_Rb_S200_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047h_Rb_S1_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_047i_Rb_S2_L004	Wuhan Mosquito Virus 9	Viruses
CMS002_053a_Rb_S7_L004	Wuhan Mosquito Virus 9	Viruses
CMS001_009_Ra_S13	Sinocyclocheilus anshuiensis	Chordata
CMS001_036_Ra_S20	Paenibacillus bovis	Bacteria
CMS002_040a_Rb_S174_L004	Candidatus Kuenenbacteria bacterium GW2011_GWA2_42_15	Bacteria
CMS001_046_Ra_S3	Bunyaviridae environmental sample	Viruses
CMS002_038a_Rb_S172_L004	Bunyaviridae environmental sample	Viruses
CMS002_046b_Rb_S192_L004	Bunyaviridae environmental sample	Viruses
CMS002_046a_Rb_S191_L004	Rhabdoviridae environmental sample	Viruses
CMS002_051a_Rb_S6_L004	Rhabdoviridae environmental sample	Viruses
CMS001_028_Ra_S17	Narnaviridae environmental sample	Viruses
CMS001_water3_Qiagen_S26	Narnaviridae environmental sample	Viruses
CMS001_057_Ra_S11	Burkholderia sp. MSMB0852	Bacteria
CMS001_001_Ra_S1	Borreliaceae	Bacteria
CMS001_013_Ra_S5	Borreliaceae	Bacteria
CMS002_038a_Rb_S172_L004	Borreliaceae	Bacteria
CMS002_020e_Rb_S135_L004	Atopobiaceae	Bacteria
CMS002_046b_Rb_S192_L004	Maribacter sp. 1_2014MBL_MicDiv	Bacteria
CMS001_water3_Qiagen_S26	Triticinae	Eukaryota
CMS002_035a_Rb_S169_L004	Chaq virus	Viruses
CMS002_007a_Rb_S118_L004	Galbut virus	Viruses
CMS001_045_Ra_S2	Kallithea virus	Viruses
CMS001_058_Ra_S9	Buchnera aphidicola (Cinara cuneomaculata)	Bacteria
CMS002_047b_Rb_S194_L004	Monomorphina parapyrum	Eukaryota
CMS001_005_Ra_S3	Paramormyrops kingsleyae	Chordata
CMS001_026_Ra_S18	Paramormyrops kingsleyae	Chordata
CMS002_020a_Rb_S131_L004	Paramormyrops kingsleyae	Chordata
CMS002_021a_Rb_S136_L004	Paramormyrops kingsleyae	Chordata
CMS001_016_Ra_S6	Pseudomicrostroma glucosiphilum	Eukaryota
CMS001_026_Ra_S18	Pseudomicrostroma glucosiphilum	Eukaryota
CMS001_020_Ra_S15	Chryseobacterium glaciei	Bacteria
CMS001_033_Ra_S8	Ceraceosorus africanus	Eukaryota
CMS002_049a_Rb_S4_L004	Turicibacter sp. H121	Bacteria
CMS001_045_Ra_S2	Streptomyces jeddahensis	Bacteria
CMS001_012_Ra_S4	Exaiptasia pallida	Eukaryota
CMS001_033_Ra_S8	Exaiptasia pallida	Eukaryota
CMS002_020b_Rb_S132_L004	Exaiptasia pallida	Eukaryota
CMS002_021a_Rb_S136_L004	Exaiptasia pallida	Eukaryota
CMS002_038a_Rb_S172_L004	Exaiptasia pallida	Eukaryota
CMS002_047c_Rb_S195_L004	Exaiptasia pallida	Eukaryota
CMS001_002_Ra_S1	Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera	Eukaryota
CMS001_010_Ra_S1	Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera	Eukaryota
CMS002_029a_Rb_S159_L004	Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera	Eukaryota
CMS002_031a_Rb_S165_L004	Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera	Eukaryota
CMS001_water3_Qiagen_S26	Cutibacterium acnes subsp. acnes	Bacteria
CMS002_053a_Rb_S7_L004	Streptomyces sp. Root63	Bacteria
CMS002_053a_Rb_S7_L004	Gordonia sp. 1D	Bacteria
CMS002_038a_Rb_S172_L004	Cebus capucinus imitator	Chordata
CMS001_025_Ra_S7	Wuhan aphid virus 1	Viruses
CMS001_037_Ra_S21	Mycoplasma sp. (ex Biomphalaria glabrata)	Bacteria
CMS001_036_Ra_S20	Neocallimastix californiae	Eukaryota
CMS002_020d_Rb_S134_L004	Piromyces finnis	Eukaryota
CMS001_010_Ra_S1	Anaeromyces robustus	Eukaryota
CMS001_015_Ra_S13	Anaeromyces robustus	Eukaryota
CMS002_028a_Rb_S154_L004	Anaeromyces robustus	Eukaryota
CMS002_028d_Rb_S157_L004	Anaeromyces robustus	Eukaryota
CMS001_010_Ra_S1	Imjin River virus 1	Viruses
CMS001_013_Ra_S5	Imjin River virus 1	Viruses
CMS001_022_Ra_S6	Imjin River virus 1	Viruses
CMS001_060_Ra_S12	Imjin River virus 1	Viruses
CMS001_001_Ra_S1	Peptococcaceae bacterium DCMF	Bacteria
CMS002_041a_Rb_S176_L004	Marinobacter sp. DSM 26671	Bacteria
CMS001_021_Ra_S16	cyanobacterium endosymbiont of Rhopalodia gibberula	Bacteria
CMS002_021a_Rb_S136_L004	cyanobacterium endosymbiont of Rhopalodia gibberula	Bacteria
CMS002_021a_Rb_S136_L004	Flavobacterium crassostreae	Bacteria
CMS002_021a_Rb_S136_L004	Bacillus phage Eldridge	Viruses
CMS001_001_Ra_S1	Terrabacteria group	Bacteria
CMS001_060_Ra_S12	Terrabacteria group	Bacteria
CMS002_056a_Rb_S9_L004	Terrabacteria group	Bacteria
CMS001_017_Ra_S6	Arcticibacterium luteifluviistationis	Bacteria
CMS002_053a_Rb_S7_L004	Arcticibacterium luteifluviistationis	Bacteria
CMS001_059_Ra_S10	Leucobacter triazinivorans	Bacteria
CMS001_003_Ra_S2	Leptotrichia sp. oral taxon 847	Bacteria
CMS002_041a_Rb_S176_L004	Pseudomonas versuta	Bacteria
CMS002_039a_Rb_S173_L004	Acinetobacter larvae	Bacteria
CMS001_001_Ra_S1	Bacteroidetes bacterium GWF2_41_31	Bacteria
CMS001_057_Ra_S11	Bacteroidetes bacterium GWF2_41_31	Bacteria
CMS001_022_Ra_S6	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_01_FULL_41_44	Bacteria
CMS001_060_Ra_S12	Sarcina sp. DSM 11001	Bacteria
CMS001_017_Ra_S6	Jiangella sp. DSM 45060	Bacteria
CMS001_024_Ra_S15	Jiangella sp. DSM 45060	Bacteria
CMS002_028c_Rb_S156_L004	Jiangella sp. DSM 45060	Bacteria
CMS001_012_Ra_S4	Sporidiobolaceae	Eukaryota
CMS002_047b_Rb_S194_L004	Sporidiobolaceae	Eukaryota
CMS001_057_Ra_S11	Spirochaetes bacterium GWB1_27_13	Bacteria
CMS002_044a_Rb_S178_L004	Merida virus	Viruses
CMS002_044e_Rb_S182_L004	Merida virus	Viruses
CMS002_045b_Rb_S184_L004	Merida virus	Viruses
CMS002_039a_Rb_S173_L004	Thiomicrospira sp. S5	Bacteria
CMS001_water2_S24	Moraxella sp. ALBL_026	Bacteria
CMS001_057_Ra_S11	Candidatus Glassbacteria bacterium RBG_16_58_8	Bacteria
CMS001_017_Ra_S6	Lacunisphaera limnophila	Bacteria
CMS001_027_Ra_S16	Streptomyces sp. IgraMP-1	Bacteria
CMS001_051_Ra_S8	Dehalogenimonas formicexedens	Bacteria
CMS001_005_Ra_S3	Seriola lalandi dorsalis	Chordata
CMS001_025_Ra_S7	Seriola lalandi dorsalis	Chordata
CMS002_020a_Rb_S131_L004	Seriola lalandi dorsalis	Chordata
CMS002_021a_Rb_S136_L004	Seriola lalandi dorsalis	Chordata
CMS002_020a_Rb_S131_L004	Lactobacillus allii	Bacteria
CMS002_020a_Rb_S131_L004	Coeloseira compressa	Eukaryota
CMS002_053a_Rb_S7_L004	Cellulomonas sp. KH9	Bacteria
CMS001_021_Ra_S16	Polaribacter sp. KT25b	Bacteria
CMS001_060_Ra_S12	bacterium	Bacteria
CMS002_033a_Rb_S167_L004	bacterium	Bacteria
CMS002_029b_Rb_S160_L004	Wickerhamiella sp.	Eukaryota
CMS001_025_Ra_S7	Anaerococcus mediterraneensis	Bacteria
CMS001_005_Ra_S3	Mesorhizobium sp.	Bacteria
CMS002_032a_Rb_S166_L004	Campylobacter pinnipediorum subsp. caledonicus	Bacteria
CMS001_003_Ra_S2	Mycobacterium sp. djl-10	Bacteria
CMS002_020a_Rb_S131_L004	Mycobacterium sp. djl-10	Bacteria
CMS002_021a_Rb_S136_L004	Anaerolineaceae bacterium oral taxon 439	Bacteria
CMS002_031a_Rb_S165_L004	Rhodanobacter sp. 67-28	Bacteria
CMS001_007_Ra_S12	Chloroflexi bacterium 54-19	Bacteria
CMS001_012_Ra_S4	Vishniacozyma victoriae	Eukaryota
CMS002_007a_Rb_S118_L004	Candidatus Nitrosomarinus catalina	Other
CMS002_001a_Rb_S116_L004	Candidatus Melainabacteria bacterium MEL.A1	Bacteria
CMS001_009_Ra_S13	Pectobacteriaceae	Bacteria
CMS002_026d_Rb_S149_L004	Pectobacteriaceae	Bacteria
CMS001_028_Ra_S17	Yersiniaceae	Bacteria
CMS001_049_Ra_S6	Yersiniaceae	Bacteria
CMS001_001_Ra_S1	Morganellaceae	Bacteria
CMS001_045_Ra_S2	Morganellaceae	Bacteria
CMS001_047_Ra_S4	Morganellaceae	Bacteria
CMS001_057_Ra_S11	Morganellaceae	Bacteria
CMS002_028e_Rb_S158_L004	Morganellaceae	Bacteria
CMS002_047f_Rb_S198_L004	Morganellaceae	Bacteria
CMS002_028b_Rb_S155_L004	Mononegavirus-like 3	Viruses
CMS001_006_Ra_S5	Pectobacterium parmentieri	Bacteria
CMS001_021_Ra_S16	Pectobacterium parmentieri	Bacteria
CMS001_037_Ra_S21	Pectobacterium parmentieri	Bacteria
CMS001_027_Ra_S16	Rhizobiales bacterium	Bacteria
CMS001_001_Ra_S1	Marispirochaeta	Bacteria
CMS002_038a_Rb_S172_L004	Methylocaldum sp. SAD2	Bacteria
CMS001_036_Ra_S20	Only Syngen Nebraska virus 5	Viruses
CMS002_047j_Rb_S3_L004	Buchnera aphidicola (Cinara strobi)	Bacteria
CMS002_013a_Rb_S120_L004	Candidatus Sodalis sp. SoCistrobi	Bacteria
CMS002_032a_Rb_S166_L004	Candidatus Erwinia haradaeae	Bacteria
CMS002_047i_Rb_S2_L004	Candidatus Erwinia haradaeae	Bacteria
CMS001_006_Ra_S5	unclassified RNA viruses ShiM-2016	Viruses
CMS001_047_Ra_S4	unclassified RNA viruses ShiM-2016	Viruses
CMS001_056_Ra_S10	unclassified RNA viruses ShiM-2016	Viruses
CMS001_060_Ra_S12	unclassified RNA viruses ShiM-2016	Viruses
CMS002_044c_Rb_S180_L004	unclassified RNA viruses ShiM-2016	Viruses
CMS002_047j_Rb_S3_L004	Hubei arthropod virus 1	Viruses
CMS001_060_Ra_S12	Hubei diptera virus 17	Viruses
CMS001_006_Ra_S5	Hubei mosquito virus 2	Viruses
CMS001_051_Ra_S8	Hubei mosquito virus 2	Viruses
CMS002_031a_Rb_S165_L004	Hubei mosquito virus 2	Viruses
CMS002_034a_Rb_S168_L004	Hubei mosquito virus 2	Viruses
CMS002_035a_Rb_S169_L004	Hubei mosquito virus 2	Viruses
CMS002_039a_Rb_S173_L004	Hubei mosquito virus 2	Viruses
CMS002_044b_Rb_S179_L004	Hubei mosquito virus 2	Viruses
CMS002_044c_Rb_S180_L004	Hubei mosquito virus 2	Viruses
CMS002_045e_Rb_S188_L004	Hubei mosquito virus 2	Viruses
CMS002_045g_Rb_S190_L004	Hubei mosquito virus 2	Viruses
CMS002_047a_Rb_S193_L004	Hubei mosquito virus 4	Viruses
CMS001_050_Ra_S23	Hubei permutotetra-like virus 7	Viruses
CMS002_026e_Rb_S150_L004	Hubei rhabdo-like virus 1	Viruses
CMS002_045g_Rb_S190_L004	Hubei rhabdo-like virus 1	Viruses
CMS001_060_Ra_S12	Hubei tombus-like virus 28	Viruses
CMS002_028b_Rb_S155_L004	Hubei toti-like virus 10	Viruses
CMS001_049_Ra_S6	Hubei virga-like virus 2	Viruses
CMS001_water3_Qiagen_S26	Hubei virga-like virus 2	Viruses
CMS002_047d_Rb_S196_L004	Hubei virga-like virus 2	Viruses
CMS002_047e_Rb_S197_L004	Hubei virga-like virus 2	Viruses
CMS002_031a_Rb_S165_L004	Wenzhou sobemo-like virus 3	Viruses
CMS002_045e_Rb_S188_L004	Wenzhou sobemo-like virus 4	Viruses
CMS001_020_Ra_S15	Wenzhou tombus-like virus 11	Viruses
CMS001_035_Ra_S20	Wenzhou tombus-like virus 11	Viruses
CMS001_047_Ra_S4	Wenzhou tombus-like virus 11	Viruses
CMS001_048_Ra_S5	Wenzhou tombus-like virus 11	Viruses
CMS001_053_Ra_S8	Wenzhou tombus-like virus 11	Viruses
CMS001_058_Ra_S9	Wenzhou tombus-like virus 11	Viruses
CMS002_028e_Rb_S158_L004	Wenzhou tombus-like virus 11	Viruses
CMS002_047g_Rb_S200_L004	Wenzhou tombus-like virus 11	Viruses
CMS002_020b_Rb_S132_L004	Wuhan fly virus 4	Viruses
CMS001_001_Ra_S1	Wuhan insect virus 21	Viruses
CMS001_006_Ra_S5	Wuhan insect virus 21	Viruses
CMS001_052_Ra_S7	Wuhan insect virus 21	Viruses
CMS001_055_Ra_S9	Wuhan insect virus 21	Viruses
CMS001_058_Ra_S9	Wuhan insect virus 21	Viruses
CMS001_026_Ra_S18	Wuhan insect virus 22	Viruses
CMS002_044a_Rb_S178_L004	Wuhan insect virus 33	Viruses
CMS002_044b_Rb_S179_L004	Wuhan insect virus 33	Viruses
CMS002_044c_Rb_S180_L004	Wuhan insect virus 33	Viruses
CMS001_002_Ra_S1	Salarivirus Mos8CM0	Viruses
CMS001_028_Ra_S17	Salarivirus Mos8CM0	Viruses
CMS001_030_Ra_S7	Salarivirus Mos8CM0	Viruses
CMS001_032_Ra_S7	Salarivirus Mos8CM0	Viruses
CMS001_034_Ra_S19	Salarivirus Mos8CM0	Viruses
CMS001_036_Ra_S20	Salarivirus Mos8CM0	Viruses
CMS001_038_Ra_S22	Salarivirus Mos8CM0	Viruses
CMS001_039_Ra_S9	Salarivirus Mos8CM0	Viruses
CMS001_041_Ra_S10	Salarivirus Mos8CM0	Viruses
CMS001_042_Ra_S23	Salarivirus Mos8CM0	Viruses
CMS001_043_Ra_S24	Salarivirus Mos8CM0	Viruses
CMS001_044_Ra_S25	Salarivirus Mos8CM0	Viruses
CMS001_051_Ra_S8	Salarivirus Mos8CM0	Viruses
CMS001_water3_Qiagen_S26	Salarivirus Mos8CM0	Viruses
CMS002_010a_Rb_S119_L004	Salarivirus Mos8CM0	Viruses
CMS002_013a_Rb_S120_L004	Salarivirus Mos8CM0	Viruses
CMS002_023a_Rb_S138_L004	Salarivirus Mos8CM0	Viruses
