ska_genus	ska_species	collected_by	sample	taxid	group	family	sci_name	reads	read_prop	poly_group	baltimore_group	genome_description	number_of_segments_conventional
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	958	0.02209766336816368	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	1923335.0	Virus	Virgaviridae	Hubei virga-like virus 2	45	0.0007116199633120375	9.0	IV	single stranded RNA positive sense	1 or more
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	186698	0.2870554590322729	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	101513	0.2669048783437715	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	78116	0.595741435587688	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_047_Ra_S4	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	20626	0.20606835642852148	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	6656	0.03801864375799671	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	5822	0.09206780947561516	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	3450	0.05026004108212054	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	1768	0.01735681608450649	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	344	0.005654081951315725	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	69	0.0014036086983054985	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	1922928.0	Virus	Tombusviridae	Hubei mosquito virus 4	15	4.2584117827415086e-05	128.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	1567403.0	Virus	Reoviridae	296|Reo-like	142837	0.3755567474903638	296.0	III	double stranded RNA	10-12
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	1567403.0	Virus	Reoviridae	296|Reo-like	47213	0.072591829517674	296.0	III	double stranded RNA	10-12
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	1567403.0	Virus	Reoviridae	296|Reo-like	5011	0.07924283635903599	296.0	III	double stranded RNA	10-12
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	1567403.0	Virus	Reoviridae	296|Reo-like	1522	0.004320868488888384	296.0	III	double stranded RNA	10-12
Culex	erythrothorax	ALCO	CMS001_056_Ra_S10	1567403.0	Virus	Reoviridae	296|Reo-like	17	0.0004996766797954264	296.0	III	double stranded RNA	10-12
Culex	erythrothorax	ALCO	CMS001_006_Ra_S5	137555.0	Virus	Tombusviridae	Erebo virus	259	0.0027078171230227183	312.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	137555.0	Virus	Tombusviridae	Erebo virus	30	0.0002945161100312187	312.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	137555.0	Virus	Tombusviridae	Erebo virus	12	0.00027766208524226016	312.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	137555.0	Virus	Tombusviridae	88|Tombus-like	276	0.0017385498226805162	88.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	137555.0	Virus	Tombusviridae	88|Tombus-like	239	0.00036747182459754917	88.0	IV	single stranded RNA positive sense	1 or 2
Culex	erythrothorax	ALCO	CMS001_050_Ra_S23	39756.0	Virus	Totiviridae	Lotchka virus	760	0.007919636530365554	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	39756.0	Virus	Totiviridae	Lotchka virus	347	0.001982041674282581	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_021_Ra_S16	39756.0	Virus	Totiviridae	Lotchka virus	288	0.0012164884877105095	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_006_Ra_S5	39756.0	Virus	Totiviridae	Lotchka virus	285	0.002979644324561679	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	39756.0	Virus	Totiviridae	Lotchka virus	280	0.0027488170269580415	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	39756.0	Virus	Totiviridae	Lotchka virus	223	0.002491759316162914	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	39756.0	Virus	Totiviridae	Lotchka virus	210	0.0005521462714351071	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	39756.0	Virus	Totiviridae	Lotchka virus	203	0.003336565802665965	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	39756.0	Virus	Totiviridae	Lotchka virus	165	0.002403741095231852	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_007_Ra_S12	39756.0	Virus	Totiviridae	Lotchka virus	138	0.003396421451600994	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	39756.0	Virus	Totiviridae	Lotchka virus	132	0.003054282937664862	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	39756.0	Virus	Totiviridae	Lotchka virus	101	0.0015971914732114617	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	39756.0	Virus	Totiviridae	Lotchka virus	88	0.003142857142857143	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	39756.0	Virus	Totiviridae	Lotchka virus	84	0.0008108655990269613	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	39756.0	Virus	Totiviridae	Lotchka virus	42	0.00011923552991676225	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	39756.0	Virus	Totiviridae	Lotchka virus	23	0.0005350579258363189	55.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_057_Ra_S11	39756.0	Virus	Totiviridae	42|Toti-like	2139	0.012217830378358618	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_050_Ra_S23	39756.0	Virus	Totiviridae	42|Toti-like	1502	0.015651702721854028	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_011_Ra_S4	39756.0	Virus	Totiviridae	42|Toti-like	1429	0.009855036482255417	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_058_Ra_S9	39756.0	Virus	Totiviridae	42|Toti-like	1123	0.011024719718835287	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	39756.0	Virus	Totiviridae	42|Toti-like	608	0.0009348237211519242	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	39756.0	Virus	Totiviridae	42|Toti-like	512	0.010415183384527757	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_022_Ra_S6	39756.0	Virus	Totiviridae	42|Toti-like	404	0.002544833798416408	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_018_Ra_S14	39756.0	Virus	Totiviridae	42|Toti-like	364	0.005982807646159662	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_021_Ra_S16	39756.0	Virus	Totiviridae	42|Toti-like	334	0.0014107887322753828	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_049_Ra_S6	39756.0	Virus	Totiviridae	42|Toti-like	324	0.00512366373584667	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_024_Ra_S15	39756.0	Virus	Totiviridae	42|Toti-like	280	0.004552401391734139	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_017_Ra_S6	39756.0	Virus	Totiviridae	42|Toti-like	244	0.0026113852114258806	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_037_Ra_S21	39756.0	Virus	Totiviridae	42|Toti-like	196	0.0018920197310629096	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_045_Ra_S2	39756.0	Virus	Totiviridae	42|Toti-like	163	0.0012430981361154325	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_035_Ra_S20	39756.0	Virus	Totiviridae	42|Toti-like	136	0.0003860960016352301	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_053_Ra_S8	39756.0	Virus	Totiviridae	42|Toti-like	94	0.0021867584795049553	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	39756.0	Virus	Totiviridae	42|Toti-like	81	0.0018683828108781398	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_019_Ra_S14	39756.0	Virus	Totiviridae	42|Toti-like	45	0.0006555657532450505	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_013_Ra_S5	39756.0	Virus	Totiviridae	42|Toti-like	30	0.00033521425777976424	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_007_Ra_S12	39756.0	Virus	Totiviridae	42|Toti-like	20	0.0004922349929856513	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_052_Ra_S7	39756.0	Virus	Totiviridae	42|Toti-like	20	0.00046277014207043364	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_020_Ra_S15	39756.0	Virus	Totiviridae	42|Toti-like	20	5.258535918429591e-05	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_010_Ra_S1	39756.0	Virus	Totiviridae	42|Toti-like	13	0.0004642857142857143	42.0	III	double stranded RNA	1
Culex	erythrothorax	ALCO	CMS001_001_Ra_S1	39718.0	Virus	Peribunyaviridae	6823|Peribunya-like	75	0.00011531542612893802	6823.0	V	single stranded RNA negative sense	3
Culex	erythrothorax	ALCO	CMS001_015_Ra_S13	35303.0	Virus	Rhabdoviridae	4|Rhabdo-like	770	0.015663459386887447	4.0	V	single stranded RNA negative sense	1
Culex	erythrothorax	ALCO	CMS001_048_Ra_S5	35303.0	Virus	Rhabdoviridae	4|Rhabdo-like	710	0.01637718266325283	4.0	V	single stranded RNA negative sense	1
Culex	erythrothorax	ALCO	CMS001_047_Ra_S4	12008.0	Virus	Leviviridae	Chimba virus	434	0.004335967550178334	226.0	IV	single stranded RNA positive sense	1
Aedes	dorsalis	ALCO	CMS001_012_Ra_S4	40068.0	Virus	Reoviridae	Lobuck virus	5760	0.034104029130524884	253.0	III	double stranded RNA	10-12
Aedes	dorsalis	ALCO	CMS001_012_Ra_S4	40068.0	Virus	Reoviridae	246|Reo-like	983	0.0058201841380739515	246.0	III	double stranded RNA	10-12
Aedes	dorsalis	ALCO	CMS001_012_Ra_S4	39756.0	Virus	Totiviridae	1715|Toti-like	90	0.0005328754551644513	1715.0	III	double stranded RNA	1
Aedes	albopictus	WVAL 	CMS002_026d_Rb_S149_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	25246	0.5856181860357226	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_045e_Rb_S188_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	23423	0.09656221528719663	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_045b_Rb_S184_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	21007	0.4671336446519902	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_045d_Rb_S186_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	18881	0.10414115674399621	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_045c_Rb_S185_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	12844	0.12313060817547358	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_026c_Rb_S148_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	10029	0.4178401799850013	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_026b_Rb_S147_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	9253	0.5216190315124866	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_026e_Rb_S150_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	8820	0.4656319290465632	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_045g_Rb_S190_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	7733	0.07902751093488125	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_045a_Rb_S183_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	6459	0.18605254061527826	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_026a_Rb_S146_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	5844	0.5120476649434855	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_045f_Rb_S189_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	4509	0.2107107808776111	70.0	V	single stranded RNA negative sense	3
Aedes	albopictus	WVAL 	CMS002_045g_Rb_S190_L004	2304480.0	Virus	Iflaviridae	Culex iflavi-like virus 4	20	0.00020439030372399134	23.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045c_Rb_S185_L004	2304480.0	Virus	Iflaviridae	Culex iflavi-like virus 4	7	6.710637318812792e-05	23.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045e_Rb_S188_L004	1923660.0	Virus	Solemoviridae	Wenzhou sobemo-like virus 4	178963	0.7377818270265367	561.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045d_Rb_S186_L004	1923660.0	Virus	Solemoviridae	Wenzhou sobemo-like virus 4	155496	0.8576629049872588	561.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045g_Rb_S190_L004	1923660.0	Virus	Solemoviridae	Wenzhou sobemo-like virus 4	84195	0.8604320811020726	561.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045c_Rb_S185_L004	1923660.0	Virus	Solemoviridae	Wenzhou sobemo-like virus 4	83018	0.7958624127617149	561.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045a_Rb_S183_L004	1923660.0	Virus	Solemoviridae	Wenzhou sobemo-like virus 4	15217	0.43832814840419404	561.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045f_Rb_S189_L004	1923660.0	Virus	Solemoviridae	Wenzhou sobemo-like virus 4	13300	0.6215243702976775	561.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045b_Rb_S184_L004	1923660.0	Virus	Solemoviridae	Wenzhou sobemo-like virus 4	2978	0.0662219257282633	561.0	IV	single stranded RNA positive sense	1
Aedes	albopictus	WVAL 	CMS002_045b_Rb_S184_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	18614	0.41392039137202574	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_026d_Rb_S149_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	5927	0.13748550220366504	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_045d_Rb_S186_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	4937	0.027230808264663377	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_045c_Rb_S185_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	4723	0.04527762865250403	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_045a_Rb_S183_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	4525	0.1303433575296693	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_026b_Rb_S147_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	4442	0.2504087039855685	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_045e_Rb_S188_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	3670	0.015129715668531428	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_026c_Rb_S148_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	3285	0.13686359470044163	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_045g_Rb_S190_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	2974	0.030392838163757506	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_026e_Rb_S150_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	2755	0.14544398690740157	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_045f_Rb_S189_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	2286	0.10682742184214214	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_026a_Rb_S146_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	2091	0.18321212652238678	1168.0	V	single stranded RNA negative sense	8
Aedes	albopictus	WVAL 	CMS002_045a_Rb_S183_L004	37960.0	Virus	Partitiviridae	Netjeret virus	1858	0.0535199907823482	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_026d_Rb_S149_L004	37960.0	Virus	Partitiviridae	Netjeret virus	1360	0.03154720482486662	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_045g_Rb_S190_L004	37960.0	Virus	Partitiviridae	Netjeret virus	535	0.0054674406246167685	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_026e_Rb_S150_L004	37960.0	Virus	Partitiviridae	Netjeret virus	354	0.018688628444726005	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_026a_Rb_S146_L004	37960.0	Virus	Partitiviridae	Netjeret virus	263	0.023043897310084993	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_026c_Rb_S148_L004	37960.0	Virus	Partitiviridae	Netjeret virus	222	0.009249229230897426	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_026b_Rb_S147_L004	37960.0	Virus	Partitiviridae	Netjeret virus	202	0.011387338632391905	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_045e_Rb_S188_L004	37960.0	Virus	Partitiviridae	Netjeret virus	125	0.0005153172911625146	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_045b_Rb_S184_L004	37960.0	Virus	Partitiviridae	Netjeret virus	84	0.0018679119412941961	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_045f_Rb_S189_L004	37960.0	Virus	Partitiviridae	Netjeret virus	77	0.003598298985933922	3110.0	III	double stranded RNA	2
Aedes	albopictus	WVAL 	CMS002_045d_Rb_S186_L004	37960.0	Virus	Partitiviridae	Netjeret virus	38	0.00020959504031946698	3110.0	III	double stranded RNA	2
Aedes	aegypti	WVAL 	CMS002_044d_Rb_S181_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	1659	0.3062015503875969	70.0	V	single stranded RNA negative sense	3
Aedes	aegypti	WVAL 	CMS002_044e_Rb_S182_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	467	0.15900578821927136	70.0	V	single stranded RNA negative sense	3
Aedes	aegypti	WVAL 	CMS002_044a_Rb_S178_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	266	0.07888493475682087	70.0	V	single stranded RNA negative sense	3
Aedes	aegypti	WVAL 	CMS002_044c_Rb_S180_L004	2546221.0	Virus	Phasmaviridae	Barstukas virus	67	0.03565726450239489	70.0	V	single stranded RNA negative sense	3
Aedes	aegypti	WVAL 	CMS002_044b_Rb_S179_L004	1923736.0	Virus	Dicistroviridae	Wuhan insect virus 33	227	0.16099290780141845	60.0	IV	single stranded RNA positive sense	1
Aedes	aegypti	WVAL 	CMS002_044c_Rb_S180_L004	1923736.0	Virus	Dicistroviridae	Wuhan insect virus 33	218	0.11601915912719532	60.0	IV	single stranded RNA positive sense	1
Aedes	aegypti	WVAL 	CMS002_044a_Rb_S178_L004	1923736.0	Virus	Dicistroviridae	Wuhan insect virus 33	172	0.051008303677342826	60.0	IV	single stranded RNA positive sense	1
Aedes	aegypti	WVAL 	CMS002_044a_Rb_S178_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	31	0.009193357058125741	8.0	V	single stranded RNA negative sense	1
Aedes	aegypti	WVAL 	CMS002_044e_Rb_S182_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	26	0.008852570650323459	8.0	V	single stranded RNA negative sense	1
Aedes	aegypti	WVAL 	CMS002_044d_Rb_S181_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	10	0.0018456995201181247	8.0	V	single stranded RNA negative sense	1
Aedes	aegypti	WVAL 	CMS002_044b_Rb_S179_L004	1803034.0	Virus	Rhabdoviridae	Merida virus	6	0.00425531914893617	8.0	V	single stranded RNA negative sense	1
Aedes	aegypti	WVAL 	CMS002_044d_Rb_S181_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	908	0.16758951642672573	1168.0	V	single stranded RNA negative sense	8
Aedes	aegypti	WVAL 	CMS002_044e_Rb_S182_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	325	0.11065713312904324	1168.0	V	single stranded RNA negative sense	8
Aedes	aegypti	WVAL 	CMS002_044a_Rb_S178_L004	1566308.0	Virus	Orthomyxoviridae	Usinis virus	232	0.06880189798339265	1168.0	V	single stranded RNA negative sense	8
Aedes	aegypti	SAND	CMS002_018b_Rb_S129_L004	2607737.0	Virus	Orthomyxoviridae	Guadeloupe mosquito quaranja-like virus 1	10924	0.04998993245593161	1181.0	V	single stranded RNA negative sense	8
Aedes	aegypti	SAND	CMS002_017c_Rb_S124_L004	2607737.0	Virus	Orthomyxoviridae	Guadeloupe mosquito quaranja-like virus 1	4776	0.029528873500680106	1181.0	V	single stranded RNA negative sense	8
Aedes	aegypti	SAND	CMS002_017b_Rb_S123_L004	2607737.0	Virus	Orthomyxoviridae	Guadeloupe mosquito quaranja-like virus 1	3659	0.02125891840386716	1181.0	V	single stranded RNA negative sense	8
Aedes	aegypti	SAND	CMS002_017e_Rb_S126_L004	2607737.0	Virus	Orthomyxoviridae	Guadeloupe mosquito quaranja-like virus 1	3584	0.2792582203521895	1181.0	V	single stranded RNA negative sense	8
Aedes	aegypti	SAND	CMS002_017a_Rb_S122_L004	2607737.0	Virus	Orthomyxoviridae	Guadeloupe mosquito quaranja-like virus 1	3207	0.021127317285268194	1181.0	V	single stranded RNA negative sense	8
