sample	division	ntaxa	location_name	rank	sample_mosquito_species	kingdom
36441	CMS001_water3_Qiagen_S26	beetles	1	NA	species	NA	Eukaryota
36442	CMS001_water3_Qiagen_S26	moths	2	NA	species	NA	Eukaryota
36443	CMS001_water3_Qiagen_S26	butterflies	2	NA	species	NA	Eukaryota
36444	CMS001_water3_Qiagen_S26	aphids	2	NA	subfamily	NA	Eukaryota
36445	CMS001_water3_Qiagen_S26	spiders	1	NA	species	NA	Eukaryota
36446	CMS001_water3_Qiagen_S26	arachnids	0	NA	class	NA	Eukaryota
36447	CMS001_water3_Qiagen_S26	ants	1	NA	species	NA	Eukaryota
36448	CMS001_water3_Qiagen_S26	crustaceans	1	NA	species	NA	Eukaryota
36449	CMS001_water3_Qiagen_S26	arthropods	0	NA	phylum	NA	Eukaryota
36450	CMS001_water3_Qiagen_S26	psyllids	0	NA	species	NA	Eukaryota
36451	CMS001_water3_Qiagen_S26	horseshoe crabs	0	NA	species	NA	Eukaryota
36452	CMS001_water3_Qiagen_S26	scorpions	0	NA	species	NA	Eukaryota
36453	CMS001_water3_Qiagen_S26	bugs	1	NA	species	NA	Eukaryota
36454	CMS001_water3_Qiagen_S26	fleas	1	NA	species	NA	Eukaryota
36455	CMS001_water3_Qiagen_S26	wasps &c.	0	NA	subspecies	NA	Eukaryota
36456	CMS001_water3_Qiagen_S26	scale insects	0	NA	species	NA	Eukaryota
36457	CMS001_water3_Qiagen_S26	hymenopterans	1	NA	species	NA	Eukaryota
36458	CMS001_water3_Qiagen_S26	termites	1	NA	species	NA	Eukaryota
36459	CMS001_water3_Qiagen_S26	basidiomycetes	9	NA	genus	NA	Eukaryota
36460	CMS001_water3_Qiagen_S26	springtails	0	NA	subfamily	NA	Eukaryota
36461	CMS001_water3_Qiagen_S26	insects	2	NA	cohort	NA	Eukaryota
36462	CMS001_water3_Qiagen_S26	lice	0	NA	subspecies	NA	Eukaryota
36463	CMS001_water3_Qiagen_S26	amphipods	1	NA	species	NA	Eukaryota
36464	CMS001_water3_Qiagen_S26	booklice	0	NA	species	NA	Eukaryota
36465	CMS001_water3_Qiagen_S26	grasshoppers	0	NA	species	NA	Eukaryota
36466	CMS001_water3_Qiagen_S26	caddisflies	0	NA	species	NA	Eukaryota
36467	CMS001_water3_Qiagen_S26	whiteflies	0	NA	species	NA	Eukaryota
36468	CMS001_water3_Qiagen_S26	thrips	1	NA	species	NA	Eukaryota
36469	CMS001_water3_Qiagen_S26	eukaryotes	3	NA	no rank	NA	Eukaryota
36470	CMS001_water3_Qiagen_S26	nematodes	1	NA	species	NA	Eukaryota
36471	CMS001_water3_Qiagen_S26	stony corals	0	NA	species	NA	Eukaryota
36472	CMS001_water3_Qiagen_S26	sponges	0	NA	species	NA	Eukaryota
36473	CMS001_water3_Qiagen_S26	rotifers	0	NA	species	NA	Eukaryota
36474	CMS001_water3_Qiagen_S26	animals	1	NA	no rank	NA	Eukaryota
36475	CMS001_water3_Qiagen_S26	gastropods	0	NA	species	NA	Eukaryota
36476	CMS001_water3_Qiagen_S26	segmented worms	0	NA	species	NA	Eukaryota
36477	CMS001_water3_Qiagen_S26	cnidarians	0	NA	phylum	NA	Eukaryota
36478	CMS001_water3_Qiagen_S26	starfish	0	NA	species	NA	Eukaryota
36479	CMS001_water3_Qiagen_S26	red algae	0	NA	subclass	NA	Eukaryota
36480	CMS001_water3_Qiagen_S26	bivalves	0	NA	species	NA	Eukaryota
36481	CMS001_water3_Qiagen_S26	flatworms	0	NA	species	NA	Eukaryota
36482	CMS001_water3_Qiagen_S26	sea anemones	0	NA	species	NA	Eukaryota
36483	CMS001_water3_Qiagen_S26	anthozoans	0	NA	subclass	NA	Eukaryota
36484	CMS001_water3_Qiagen_S26	hydrozoans	0	NA	species	NA	Eukaryota
36485	CMS001_water3_Qiagen_S26	tardigrades	0	NA	species	NA	Eukaryota
36486	CMS001_water3_Qiagen_S26	sea cucumbers	1	NA	species	NA	Eukaryota
36487	CMS001_water3_Qiagen_S26	brachiopods	0	NA	species	NA	Eukaryota
36488	CMS001_water3_Qiagen_S26	cephalopods	0	NA	species	NA	Eukaryota
36489	CMS001_water3_Qiagen_S26	priapulids	0	NA	species	NA	Eukaryota
36490	CMS001_water3_Qiagen_S26	sea urchins	0	NA	species	NA	Eukaryota
36491	CMS001_water3_Qiagen_S26	hemichordates	0	NA	species	NA	Eukaryota
36492	CMS001_water3_Qiagen_S26	ctenophores	0	NA	species	NA	Eukaryota
36493	CMS001_water3_Qiagen_S26	myxozoans	0	NA	species	NA	Eukaryota
36494	CMS001_water3_Qiagen_S26	placozoans	0	NA	species	NA	Eukaryota
36495	CMS001_water3_Qiagen_S26	snakes	0	NA	subfamily	NA	Eukaryota
36496	CMS001_water3_Qiagen_S26	birds	33	NA	subfamily	NA	Eukaryota
36497	CMS001_water3_Qiagen_S26	frogs & toads	0	NA	species	NA	Eukaryota
36498	CMS001_water3_Qiagen_S26	placentals	3	NA	species	NA	Eukaryota
36499	CMS001_water3_Qiagen_S26	even-toed ungulates	6	NA	species	NA	Eukaryota
36500	CMS001_water3_Qiagen_S26	rodents	4	NA	subspecies	NA	Eukaryota
36501	CMS001_water3_Qiagen_S26	bony fishes	3	NA	species	NA	Eukaryota
36502	CMS001_water3_Qiagen_S26	vertebrates	2	NA	species	NA	Eukaryota
36503	CMS001_water3_Qiagen_S26	rabbits & hares	1	NA	species	NA	Eukaryota
36504	CMS001_water3_Qiagen_S26	carnivores	3	NA	subspecies	NA	Eukaryota
36505	CMS001_water3_Qiagen_S26	odd-toed ungulates	2	NA	species	NA	Eukaryota
36506	CMS001_water3_Qiagen_S26	crocodiles	0	NA	species	NA	Eukaryota
36507	CMS001_water3_Qiagen_S26	whales & dolphins	0	NA	subspecies	NA	Eukaryota
36508	CMS001_water3_Qiagen_S26	lancelets	0	NA	species	NA	Eukaryota
36509	CMS001_water3_Qiagen_S26	bats	1	NA	species	NA	Eukaryota
36510	CMS001_water3_Qiagen_S26	primates	21	NA	species	NA	Eukaryota
36511	CMS001_water3_Qiagen_S26	lizards	0	NA	species	NA	Eukaryota
36512	CMS001_water3_Qiagen_S26	turtles	0	NA	species	NA	Eukaryota
36513	CMS001_water3_Qiagen_S26	coelacanths	0	NA	species	NA	Eukaryota
36514	CMS001_water3_Qiagen_S26	chimaeras	0	NA	species	NA	Eukaryota
36515	CMS001_water3_Qiagen_S26	insectivores	0	NA	species	NA	Eukaryota
36516	CMS001_water3_Qiagen_S26	marsupials	0	NA	species	NA	Eukaryota
36517	CMS001_water3_Qiagen_S26	caecilians	0	NA	species	NA	Eukaryota
36518	CMS001_water3_Qiagen_S26	tunicates	0	NA	species	NA	Eukaryota
36519	CMS001_water3_Qiagen_S26	monotremes	0	NA	species	NA	Eukaryota
36520	CMS001_water3_Qiagen_S26	mammals	0	NA	no rank	NA	Eukaryota
36521	CMS001_water3_Qiagen_S26	sharks and rays	0	NA	species	NA	Eukaryota
36522	CMS001_water3_Qiagen_S26	eudicots	14	NA	no rank	NA	Eukaryota
36523	CMS001_water3_Qiagen_S26	seed plants	0	NA	no rank	NA	Eukaryota
36524	CMS001_water3_Qiagen_S26	monocots	7	NA	species	NA	Eukaryota
36525	CMS001_water3_Qiagen_S26	flowering plants	2	NA	species	NA	Eukaryota
36526	CMS001_water3_Qiagen_S26	green algae	0	NA	species	NA	Eukaryota
36527	CMS001_water3_Qiagen_S26	green plants	1	NA	species	NA	Eukaryota
36528	CMS001_water3_Qiagen_S26	liverworts	0	NA	species	NA	Eukaryota
36529	CMS001_water3_Qiagen_S26	land plants	0	NA	no rank	NA	Eukaryota
36530	CMS001_water3_Qiagen_S26	club-mosses	0	NA	species	NA	Eukaryota
36531	CMS001_water3_Qiagen_S26	fungi	1	NA	species	NA	Eukaryota
36532	CMS001_water3_Qiagen_S26	microsporidians	3	NA	genus	NA	Eukaryota
36533	CMS001_water3_Qiagen_S26	chytrids	0	NA	species	NA	Eukaryota
36534	CMS001_water3_Qiagen_S26	blastocladiomycetes	0	NA	order	NA	Eukaryota
36535	CMS001_water3_Qiagen_S26	glomeromycetes	1	NA	species	NA	Eukaryota
36536	CMS001_water3_Qiagen_S26	oomycetes	0	NA	genus	NA	Eukaryota
36537	CMS001_water3_Qiagen_S26	kinetoplastids	2	NA	species	NA	Eukaryota
36538	CMS001_water3_Qiagen_S26	apicomplexans	1	NA	genus	NA	Eukaryota
36539	CMS001_water3_Qiagen_S26	golden algae	0	NA	species	NA	Eukaryota
36540	CMS001_water3_Qiagen_S26	ciliates	0	NA	no rank	NA	Eukaryota
36541	CMS001_water3_Qiagen_S26	brown algae	0	NA	species	NA	Eukaryota
36542	CMS001_water3_Qiagen_S26	haptophytes	0	NA	no rank	NA	Eukaryota
36543	CMS001_water3_Qiagen_S26	euglenoids	0	NA	species	NA	Eukaryota
36544	CMS001_water3_Qiagen_S26	plasmodial slime molds	0	NA	species	NA	Eukaryota
36545	CMS001_water3_Qiagen_S26	dinoflagellates	0	NA	species	NA	Eukaryota
36546	CMS001_water3_Qiagen_S26	choanoflagellates	0	NA	no rank	NA	Eukaryota
36547	CMS001_water3_Qiagen_S26	diatoms	0	NA	species	NA	Eukaryota
36548	CMS001_water3_Qiagen_S26	forams	0	NA	species	NA	Eukaryota
36549	CMS001_water3_Qiagen_S26	cryptomonads	0	NA	species	NA	Eukaryota
36550	CMS001_water3_Qiagen_S26	trichomonads	0	NA	species	NA	Eukaryota
36551	CMS001_water3_Qiagen_S26	NA	0	NA	no rank	NA	Eukaryota
36552	CMS001_water4_Zymo_S27	flies	0	NA	no rank	NA	Eukaryota
36553	CMS001_water4_Zymo_S27	ascomycetes	4	NA	infraorder	NA	Eukaryota
36554	CMS001_water4_Zymo_S27	mosquitos	0	NA	genus	NA	Eukaryota
36555	CMS001_water4_Zymo_S27	bees	0	NA	species	NA	Eukaryota
36556	CMS001_water4_Zymo_S27	roaches	0	NA	species	NA	Eukaryota
36557	CMS001_water4_Zymo_S27	mites & ticks	0	NA	species	NA	Eukaryota
36558	CMS001_water4_Zymo_S27	beetles	0	NA	species	NA	Eukaryota
36559	CMS001_water4_Zymo_S27	moths	0	NA	species	NA	Eukaryota
36560	CMS001_water4_Zymo_S27	butterflies	0	NA	species	NA	Eukaryota
36561	CMS001_water4_Zymo_S27	aphids	0	NA	subfamily	NA	Eukaryota
36562	CMS001_water4_Zymo_S27	spiders	0	NA	species	NA	Eukaryota
36563	CMS001_water4_Zymo_S27	arachnids	0	NA	class	NA	Eukaryota
36564	CMS001_water4_Zymo_S27	ants	0	NA	species	NA	Eukaryota
36565	CMS001_water4_Zymo_S27	crustaceans	0	NA	species	NA	Eukaryota
36566	CMS001_water4_Zymo_S27	arthropods	0	NA	phylum	NA	Eukaryota
36567	CMS001_water4_Zymo_S27	psyllids	0	NA	species	NA	Eukaryota
36568	CMS001_water4_Zymo_S27	horseshoe crabs	0	NA	species	NA	Eukaryota
36569	CMS001_water4_Zymo_S27	scorpions	0	NA	species	NA	Eukaryota
36570	CMS001_water4_Zymo_S27	bugs	0	NA	species	NA	Eukaryota
36571	CMS001_water4_Zymo_S27	fleas	0	NA	species	NA	Eukaryota
36572	CMS001_water4_Zymo_S27	wasps &c.	0	NA	subspecies	NA	Eukaryota
36573	CMS001_water4_Zymo_S27	scale insects	0	NA	species	NA	Eukaryota
36574	CMS001_water4_Zymo_S27	hymenopterans	0	NA	species	NA	Eukaryota
36575	CMS001_water4_Zymo_S27	termites	0	NA	species	NA	Eukaryota
36576	CMS001_water4_Zymo_S27	basidiomycetes	3	NA	genus	NA	Eukaryota
36577	CMS001_water4_Zymo_S27	springtails	0	NA	subfamily	NA	Eukaryota
36578	CMS001_water4_Zymo_S27	insects	0	NA	cohort	NA	Eukaryota
36579	CMS001_water4_Zymo_S27	lice	0	NA	subspecies	NA	Eukaryota
36580	CMS001_water4_Zymo_S27	amphipods	0	NA	species	NA	Eukaryota
36581	CMS001_water4_Zymo_S27	booklice	0	NA	species	NA	Eukaryota
36582	CMS001_water4_Zymo_S27	grasshoppers	0	NA	species	NA	Eukaryota
36583	CMS001_water4_Zymo_S27	caddisflies	0	NA	species	NA	Eukaryota
36584	CMS001_water4_Zymo_S27	whiteflies	0	NA	species	NA	Eukaryota
36585	CMS001_water4_Zymo_S27	thrips	0	NA	species	NA	Eukaryota
36586	CMS001_water4_Zymo_S27	eukaryotes	2	NA	no rank	NA	Eukaryota
36587	CMS001_water4_Zymo_S27	nematodes	2	NA	species	NA	Eukaryota
36588	CMS001_water4_Zymo_S27	stony corals	0	NA	species	NA	Eukaryota
36589	CMS001_water4_Zymo_S27	sponges	0	NA	species	NA	Eukaryota
36590	CMS001_water4_Zymo_S27	rotifers	0	NA	species	NA	Eukaryota
36591	CMS001_water4_Zymo_S27	animals	0	NA	no rank	NA	Eukaryota
36592	CMS001_water4_Zymo_S27	gastropods	0	NA	species	NA	Eukaryota
36593	CMS001_water4_Zymo_S27	segmented worms	0	NA	species	NA	Eukaryota
36594	CMS001_water4_Zymo_S27	cnidarians	0	NA	phylum	NA	Eukaryota
36595	CMS001_water4_Zymo_S27	starfish	0	NA	species	NA	Eukaryota
36596	CMS001_water4_Zymo_S27	red algae	0	NA	subclass	NA	Eukaryota
36597	CMS001_water4_Zymo_S27	bivalves	0	NA	species	NA	Eukaryota
36598	CMS001_water4_Zymo_S27	flatworms	0	NA	species	NA	Eukaryota
36599	CMS001_water4_Zymo_S27	sea anemones	0	NA	species	NA	Eukaryota
36600	CMS001_water4_Zymo_S27	anthozoans	0	NA	subclass	NA	Eukaryota
36601	CMS001_water4_Zymo_S27	hydrozoans	0	NA	species	NA	Eukaryota
36602	CMS001_water4_Zymo_S27	tardigrades	0	NA	species	NA	Eukaryota
36603	CMS001_water4_Zymo_S27	sea cucumbers	0	NA	species	NA	Eukaryota
36604	CMS001_water4_Zymo_S27	brachiopods	0	NA	species	NA	Eukaryota
36605	CMS001_water4_Zymo_S27	cephalopods	0	NA	species	NA	Eukaryota
36606	CMS001_water4_Zymo_S27	priapulids	0	NA	species	NA	Eukaryota
36607	CMS001_water4_Zymo_S27	sea urchins	0	NA	species	NA	Eukaryota
36608	CMS001_water4_Zymo_S27	hemichordates	0	NA	species	NA	Eukaryota
36609	CMS001_water4_Zymo_S27	ctenophores	0	NA	species	NA	Eukaryota
36610	CMS001_water4_Zymo_S27	myxozoans	0	NA	species	NA	Eukaryota
36611	CMS001_water4_Zymo_S27	placozoans	0	NA	species	NA	Eukaryota
36612	CMS001_water4_Zymo_S27	snakes	0	NA	subfamily	NA	Eukaryota
36613	CMS001_water4_Zymo_S27	birds	0	NA	subfamily	NA	Eukaryota
36614	CMS001_water4_Zymo_S27	frogs & toads	0	NA	species	NA	Eukaryota
36615	CMS001_water4_Zymo_S27	placentals	1	NA	species	NA	Eukaryota
36616	CMS001_water4_Zymo_S27	even-toed ungulates	0	NA	species	NA	Eukaryota
36617	CMS001_water4_Zymo_S27	rodents	2	NA	subspecies	NA	Eukaryota
36618	CMS001_water4_Zymo_S27	bony fishes	0	NA	species	NA	Eukaryota
36619	CMS001_water4_Zymo_S27	vertebrates	0	NA	species	NA	Eukaryota
36620	CMS001_water4_Zymo_S27	rabbits & hares	0	NA	species	NA	Eukaryota
36621	CMS001_water4_Zymo_S27	carnivores	0	NA	subspecies	NA	Eukaryota
36622	CMS001_water4_Zymo_S27	odd-toed ungulates	0	NA	species	NA	Eukaryota
36623	CMS001_water4_Zymo_S27	crocodiles	0	NA	species	NA	Eukaryota
36624	CMS001_water4_Zymo_S27	whales & dolphins	0	NA	subspecies	NA	Eukaryota
36625	CMS001_water4_Zymo_S27	lancelets	0	NA	species	NA	Eukaryota
36626	CMS001_water4_Zymo_S27	bats	0	NA	species	NA	Eukaryota
36627	CMS001_water4_Zymo_S27	primates	2	NA	species	NA	Eukaryota
36628	CMS001_water4_Zymo_S27	lizards	0	NA	species	NA	Eukaryota
36629	CMS001_water4_Zymo_S27	turtles	0	NA	species	NA	Eukaryota
36630	CMS001_water4_Zymo_S27	coelacanths	0	NA	species	NA	Eukaryota
36631	CMS001_water4_Zymo_S27	chimaeras	0	NA	species	NA	Eukaryota
36632	CMS001_water4_Zymo_S27	insectivores	0	NA	species	NA	Eukaryota
36633	CMS001_water4_Zymo_S27	marsupials	0	NA	species	NA	Eukaryota
36634	CMS001_water4_Zymo_S27	caecilians	0	NA	species	NA	Eukaryota
36635	CMS001_water4_Zymo_S27	tunicates	0	NA	species	NA	Eukaryota
36636	CMS001_water4_Zymo_S27	monotremes	0	NA	species	NA	Eukaryota
36637	CMS001_water4_Zymo_S27	mammals	0	NA	no rank	NA	Eukaryota
36638	CMS001_water4_Zymo_S27	sharks and rays	0	NA	species	NA	Eukaryota
36639	CMS001_water4_Zymo_S27	eudicots	4	NA	no rank	NA	Eukaryota
36640	CMS001_water4_Zymo_S27	seed plants	0	NA	no rank	NA	Eukaryota
36641	CMS001_water4_Zymo_S27	monocots	1	NA	species	NA	Eukaryota
36642	CMS001_water4_Zymo_S27	flowering plants	2	NA	species	NA	Eukaryota
36643	CMS001_water4_Zymo_S27	green algae	0	NA	species	NA	Eukaryota
36644	CMS001_water4_Zymo_S27	green plants	0	NA	species	NA	Eukaryota
36645	CMS001_water4_Zymo_S27	liverworts	0	NA	species	NA	Eukaryota
36646	CMS001_water4_Zymo_S27	land plants	0	NA	no rank	NA	Eukaryota
36647	CMS001_water4_Zymo_S27	club-mosses	0	NA	species	NA	Eukaryota
36648	CMS001_water4_Zymo_S27	fungi	1	NA	species	NA	Eukaryota
36649	CMS001_water4_Zymo_S27	microsporidians	0	NA	genus	NA	Eukaryota
36650	CMS001_water4_Zymo_S27	chytrids	0	NA	species	NA	Eukaryota
36651	CMS001_water4_Zymo_S27	blastocladiomycetes	0	NA	order	NA	Eukaryota
36652	CMS001_water4_Zymo_S27	glomeromycetes	0	NA	species	NA	Eukaryota
36653	CMS001_water4_Zymo_S27	oomycetes	0	NA	genus	NA	Eukaryota
36654	CMS001_water4_Zymo_S27	kinetoplastids	1	NA	species	NA	Eukaryota
36655	CMS001_water4_Zymo_S27	apicomplexans	1	NA	genus	NA	Eukaryota
36656	CMS001_water4_Zymo_S27	golden algae	0	NA	species	NA	Eukaryota
36657	CMS001_water4_Zymo_S27	ciliates	0	NA	no rank	NA	Eukaryota
36658	CMS001_water4_Zymo_S27	brown algae	0	NA	species	NA	Eukaryota
36659	CMS001_water4_Zymo_S27	haptophytes	0	NA	no rank	NA	Eukaryota
36660	CMS001_water4_Zymo_S27	euglenoids	0	NA	species	NA	Eukaryota
36661	CMS001_water4_Zymo_S27	plasmodial slime molds	0	NA	species	NA	Eukaryota
36662	CMS001_water4_Zymo_S27	dinoflagellates	0	NA	species	NA	Eukaryota
36663	CMS001_water4_Zymo_S27	choanoflagellates	0	NA	no rank	NA	Eukaryota
36664	CMS001_water4_Zymo_S27	diatoms	0	NA	species	NA	Eukaryota
36665	CMS001_water4_Zymo_S27	forams	0	NA	species	NA	Eukaryota
36666	CMS001_water4_Zymo_S27	cryptomonads	0	NA	species	NA	Eukaryota
36667	CMS001_water4_Zymo_S27	trichomonads	0	NA	species	NA	Eukaryota
36668	CMS001_water4_Zymo_S27	NA	0	NA	no rank	NA	Eukaryota
36669	CMS002_001a_Rb_S116_L004	flies	3	San Diego	no rank	Culex quinquefasciatus	Eukaryota
36670	CMS002_001a_Rb_S116_L004	ascomycetes	3	San Diego	infraorder	Culex quinquefasciatus	Eukaryota
36671	CMS002_001a_Rb_S116_L004	mosquitos	12	San Diego	genus	Culex quinquefasciatus	Eukaryota
36672	CMS002_001a_Rb_S116_L004	bees	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36673	CMS002_001a_Rb_S116_L004	roaches	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36674	CMS002_001a_Rb_S116_L004	mites & ticks	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36675	CMS002_001a_Rb_S116_L004	beetles	1	San Diego	species	Culex quinquefasciatus	Eukaryota
36676	CMS002_001a_Rb_S116_L004	moths	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36677	CMS002_001a_Rb_S116_L004	butterflies	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36678	CMS002_001a_Rb_S116_L004	aphids	0	San Diego	subfamily	Culex quinquefasciatus	Eukaryota
36679	CMS002_001a_Rb_S116_L004	spiders	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36680	CMS002_001a_Rb_S116_L004	arachnids	0	San Diego	class	Culex quinquefasciatus	Eukaryota
36681	CMS002_001a_Rb_S116_L004	ants	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36682	CMS002_001a_Rb_S116_L004	crustaceans	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36683	CMS002_001a_Rb_S116_L004	arthropods	0	San Diego	phylum	Culex quinquefasciatus	Eukaryota
36684	CMS002_001a_Rb_S116_L004	psyllids	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36685	CMS002_001a_Rb_S116_L004	horseshoe crabs	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36686	CMS002_001a_Rb_S116_L004	scorpions	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36687	CMS002_001a_Rb_S116_L004	bugs	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36688	CMS002_001a_Rb_S116_L004	fleas	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36689	CMS002_001a_Rb_S116_L004	wasps &c.	0	San Diego	subspecies	Culex quinquefasciatus	Eukaryota
36690	CMS002_001a_Rb_S116_L004	scale insects	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36691	CMS002_001a_Rb_S116_L004	hymenopterans	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36692	CMS002_001a_Rb_S116_L004	termites	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36693	CMS002_001a_Rb_S116_L004	basidiomycetes	0	San Diego	genus	Culex quinquefasciatus	Eukaryota
36694	CMS002_001a_Rb_S116_L004	springtails	0	San Diego	subfamily	Culex quinquefasciatus	Eukaryota
36695	CMS002_001a_Rb_S116_L004	insects	1	San Diego	cohort	Culex quinquefasciatus	Eukaryota
36696	CMS002_001a_Rb_S116_L004	lice	0	San Diego	subspecies	Culex quinquefasciatus	Eukaryota
36697	CMS002_001a_Rb_S116_L004	amphipods	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36698	CMS002_001a_Rb_S116_L004	booklice	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36699	CMS002_001a_Rb_S116_L004	grasshoppers	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36700	CMS002_001a_Rb_S116_L004	caddisflies	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36701	CMS002_001a_Rb_S116_L004	whiteflies	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36702	CMS002_001a_Rb_S116_L004	thrips	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36703	CMS002_001a_Rb_S116_L004	eukaryotes	2	San Diego	no rank	Culex quinquefasciatus	Eukaryota
36704	CMS002_001a_Rb_S116_L004	nematodes	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36705	CMS002_001a_Rb_S116_L004	stony corals	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36706	CMS002_001a_Rb_S116_L004	sponges	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36707	CMS002_001a_Rb_S116_L004	rotifers	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36708	CMS002_001a_Rb_S116_L004	animals	0	San Diego	no rank	Culex quinquefasciatus	Eukaryota
36709	CMS002_001a_Rb_S116_L004	gastropods	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36710	CMS002_001a_Rb_S116_L004	segmented worms	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36711	CMS002_001a_Rb_S116_L004	cnidarians	0	San Diego	phylum	Culex quinquefasciatus	Eukaryota
36712	CMS002_001a_Rb_S116_L004	starfish	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36713	CMS002_001a_Rb_S116_L004	red algae	0	San Diego	subclass	Culex quinquefasciatus	Eukaryota
36714	CMS002_001a_Rb_S116_L004	bivalves	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36715	CMS002_001a_Rb_S116_L004	flatworms	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36716	CMS002_001a_Rb_S116_L004	sea anemones	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36717	CMS002_001a_Rb_S116_L004	anthozoans	0	San Diego	subclass	Culex quinquefasciatus	Eukaryota
36718	CMS002_001a_Rb_S116_L004	hydrozoans	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36719	CMS002_001a_Rb_S116_L004	tardigrades	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36720	CMS002_001a_Rb_S116_L004	sea cucumbers	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36721	CMS002_001a_Rb_S116_L004	brachiopods	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36722	CMS002_001a_Rb_S116_L004	cephalopods	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36723	CMS002_001a_Rb_S116_L004	priapulids	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36724	CMS002_001a_Rb_S116_L004	sea urchins	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36725	CMS002_001a_Rb_S116_L004	hemichordates	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36726	CMS002_001a_Rb_S116_L004	ctenophores	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36727	CMS002_001a_Rb_S116_L004	myxozoans	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36728	CMS002_001a_Rb_S116_L004	placozoans	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36729	CMS002_001a_Rb_S116_L004	snakes	0	San Diego	subfamily	Culex quinquefasciatus	Eukaryota
36730	CMS002_001a_Rb_S116_L004	birds	0	San Diego	subfamily	Culex quinquefasciatus	Eukaryota
36731	CMS002_001a_Rb_S116_L004	frogs & toads	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36732	CMS002_001a_Rb_S116_L004	placentals	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36733	CMS002_001a_Rb_S116_L004	even-toed ungulates	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36734	CMS002_001a_Rb_S116_L004	rodents	0	San Diego	subspecies	Culex quinquefasciatus	Eukaryota
36735	CMS002_001a_Rb_S116_L004	bony fishes	0	San Diego	species	Culex quinquefasciatus	Eukaryota
36736	CMS002_001a_Rb_S116_L004	vertebrates	0	San Diego	species	Culex quinquefasciatus	Eukaryota
